iteration,mu_friction_coeff,chain_tension_N,power_W,chain_speed_ms,efficiency_11sp_pct,efficiency_12sp_pct,delta_efficiency_pct,loss_11sp_pct,loss_12sp_pct
1026,0.004014,841.44,282.25,0.3354,95.585,95.8459,0.2609,4.415,4.1541
1027,0.003467,706.84,285.42,0.4038,96.1866,96.4119,0.2253,3.8134,3.5881
1028,0.0038,850.71,285.07,0.3351,95.82,96.067,0.247,4.18,3.933
1029,0.003921,910.36,243.04,0.267,95.6873,95.9421,0.2548,4.3127,4.0579
1030,0.002968,937.44,175.93,0.1877,96.7348,96.9277,0.1929,3.2652,3.0723
1031,0.004178,1010.54,271.27,0.2684,95.4041,95.6757,0.2716,4.5959,4.3243
1032,0.002977,823.95,298.24,0.362,96.7257,96.9192,0.1935,3.2743,3.0808
1033,0.00341,1019.07,244.08,0.2395,96.2495,96.4711,0.2216,3.7505,3.5289
1034,0.003968,767.68,286.62,0.3734,95.6355,95.8934,0.2579,4.3645,4.1066
1035,0.00408,702.78,208.21,0.2963,95.5122,95.7774,0.2652,4.4878,4.2226
1036,0.003356,790.88,191.43,0.242,96.3081,96.5262,0.2182,3.6919,3.4738
1037,0.003441,976.98,267.98,0.2743,96.2144,96.4381,0.2237,3.7856,3.5619
1038,0.003672,857.67,212.94,0.2483,95.9605,96.1992,0.2387,4.0395,3.8008
1039,0.00338,730.39,238.19,0.3261,96.2818,96.5015,0.2197,3.7182,3.4985
1040,0.003862,999.48,288.74,0.2889,95.7521,96.0031,0.251,4.2479,3.9969
1041,0.003588,714.34,192.91,0.2701,96.0535,96.2867,0.2332,3.9465,3.7133
1042,0.00355,796.92,211.63,0.2656,96.0951,96.3259,0.2307,3.9049,3.6741
1043,0.003336,845.1,241.34,0.2856,96.3301,96.547,0.2169,3.6699,3.453
1044,0.002852,773.64,171.58,0.2218,96.8623,97.0477,0.1854,3.1377,2.9523
1045,0.003652,915.84,155.82,0.1701,95.9827,96.2201,0.2374,4.0173,3.7799
1046,0.004045,792.71,185.64,0.2342,95.5501,95.813,0.263,4.4499,4.187
1047,0.003844,993.08,284.55,0.2865,95.7715,96.0214,0.2499,4.2285,3.9786
1048,0.002828,957.91,195.46,0.204,96.8888,97.0727,0.1838,3.1112,2.9273
1049,0.003192,847.15,254.43,0.3003,96.4883,96.6958,0.2075,3.5117,3.3042
1050,0.002938,975.43,170.16,0.1744,96.7687,96.9597,0.1909,3.2313,3.0403
1051,0.004164,830.66,273.87,0.3297,95.4197,95.6904,0.2707,4.5803,4.3096
1052,0.003177,821.7,246.83,0.3004,96.5051,96.7116,0.2065,3.4949,3.2884
1053,0.003063,751.87,273.6,0.3639,96.6306,96.8297,0.1991,3.3694,3.1703
1054,0.003837,938.23,280.08,0.2985,95.7789,96.0284,0.2494,4.2211,3.9716
1055,0.003949,855.19,173.85,0.2033,95.6556,95.9123,0.2567,4.3444,4.0877
1056,0.003236,852.31,170.35,0.1999,96.4409,96.6512,0.2103,3.5591,3.3488
1057,0.003992,978.97,154.34,0.1577,95.609,95.8685,0.2595,4.391,4.1315
1058,0.00307,963.2,275.55,0.2861,96.6231,96.8227,0.1995,3.3769,3.1773
1059,0.003149,835.19,287.7,0.3445,96.5358,96.7405,0.2047,3.4642,3.2595
1060,0.003786,773.15,273.53,0.3538,95.8349,96.081,0.2461,4.1651,3.919
1061,0.003507,896.04,168.58,0.1881,96.1421,96.3701,0.228,3.8579,3.6299
1062,0.002843,806.64,239.11,0.2964,96.8729,97.0577,0.1848,3.1271,2.9423
1063,0.003049,975.96,238.03,0.2439,96.6465,96.8447,0.1982,3.3535,3.1553
1064,0.00329,735.59,284.17,0.3863,96.3814,96.5952,0.2138,3.6186,3.4048
1065,0.003849,914.21,192.76,0.2108,95.7666,96.0168,0.2502,4.2334,3.9832
1066,0.003341,735.39,235.84,0.3207,96.3247,96.5419,0.2172,3.6753,3.4581
1067,0.004151,971.42,247.11,0.2544,95.434,95.7038,0.2698,4.566,4.2962
1068,0.003749,771.49,211.43,0.274,95.8763,96.12,0.2437,4.1237,3.88
1069,0.002828,945.3,265.14,0.2805,96.8891,97.0729,0.1838,3.1109,2.9271
1070,0.002812,989.92,247.11,0.2496,96.9063,97.0891,0.1828,3.0937,2.9109
1071,0.003642,682.88,187.86,0.2751,95.9942,96.2309,0.2367,4.0058,3.7691
1072,0.003927,783.86,295.05,0.3764,95.6802,95.9354,0.2553,4.3198,4.0646
1073,0.0037,824.09,206.47,0.2505,95.9302,96.1707,0.2405,4.0698,3.8293
1074,0.003288,765.68,220.0,0.2873,96.383,96.5967,0.2137,3.617,3.4033
1075,0.003748,960.27,209.57,0.2182,95.8771,96.1207,0.2436,4.1229,3.8793
1076,0.002943,853.91,249.35,0.292,96.7624,96.9537,0.1913,3.2376,3.0463
1077,0.003981,807.24,247.1,0.3061,95.6213,95.8801,0.2587,4.3787,4.1199
1078,0.003653,781.48,166.22,0.2127,95.9821,96.2195,0.2374,4.0179,3.7805
1079,0.002889,1016.04,246.09,0.2422,96.8217,97.0095,0.1878,3.1783,2.9905
1080,0.004006,768.79,256.66,0.3339,95.5933,95.8537,0.2604,4.4067,4.1463
1081,0.004049,781.59,172.49,0.2207,95.5457,95.809,0.2632,4.4543,4.191
1082,0.003872,985.89,270.81,0.2747,95.7412,95.9928,0.2517,4.2588,4.0072
1083,0.003923,884.01,249.08,0.2818,95.6844,95.9394,0.255,4.3156,4.0606
1084,0.003753,925.24,248.31,0.2684,95.8716,96.1156,0.2439,4.1284,3.8844
1085,0.004196,768.2,212.78,0.277,95.3839,95.6567,0.2728,4.6161,4.3433
1086,0.003344,692.01,256.21,0.3702,96.3221,96.5394,0.2173,3.6779,3.4606
1087,0.003601,744.57,258.98,0.3478,96.0391,96.2731,0.2341,3.9609,3.7269
1088,0.003111,861.78,267.73,0.3107,96.5776,96.7798,0.2022,3.4224,3.2202
1089,0.004069,908.44,226.1,0.2489,95.5239,95.7884,0.2645,4.4761,4.2116
1090,0.003984,965.82,281.47,0.2914,95.6181,95.877,0.2589,4.3819,4.123
1091,0.003054,713.19,169.19,0.2372,96.6411,96.8395,0.1985,3.3589,3.1605
1092,0.003162,954.84,264.44,0.2769,96.5217,96.7272,0.2055,3.4783,3.2728
1093,0.003056,911.1,200.34,0.2199,96.6381,96.8367,0.1987,3.3619,3.1633
1094,0.002925,800.8,261.63,0.3267,96.7825,96.9726,0.1901,3.2175,3.0274
1095,0.00323,947.95,199.7,0.2107,96.4471,96.657,0.2099,3.5529,3.343
1096,0.003165,779.98,277.68,0.356,96.5187,96.7244,0.2057,3.4813,3.2756
1097,0.003459,974.57,237.54,0.2437,96.1954,96.4202,0.2248,3.8046,3.5798
1098,0.004122,704.21,283.41,0.4025,95.4658,95.7337,0.2679,4.5342,4.2663
1099,0.003501,974.95,207.25,0.2126,96.1493,96.3768,0.2275,3.8507,3.6232
1100,0.003218,698.38,278.14,0.3983,96.4605,96.6697,0.2092,3.5395,3.3303
1101,0.002992,748.1,211.38,0.2826,96.7085,96.903,0.1945,3.2915,3.097
1102,0.003597,988.25,218.64,0.2212,96.0431,96.2769,0.2338,3.9569,3.7231
1103,0.003243,923.33,266.84,0.289,96.4328,96.6436,0.2108,3.5672,3.3564
1104,0.003483,894.55,176.52,0.1973,96.1691,96.3955,0.2264,3.8309,3.6045
1105,0.003688,681.6,191.03,0.2803,95.9429,96.1826,0.2397,4.0571,3.8174
1106,0.003866,737.33,264.67,0.359,95.7478,95.999,0.2513,4.2522,4.001
1107,0.003485,939.61,163.21,0.1737,96.1661,96.3926,0.2266,3.8339,3.6074
1108,0.00366,895.39,210.51,0.2351,95.9737,96.2116,0.2379,4.0263,3.7884
1109,0.004151,810.33,155.66,0.1921,95.4334,95.7032,0.2698,4.5666,4.2968
1110,0.003079,806.85,152.11,0.1885,96.6129,96.813,0.2001,3.3871,3.187
1111,0.003251,963.3,178.59,0.1854,96.4238,96.6351,0.2113,3.5762,3.3649
1112,0.003747,893.07,187.32,0.2098,95.8778,96.1214,0.2436,4.1222,3.8786
1113,0.003771,797.08,169.34,0.2125,95.852,96.0971,0.2451,4.148,3.9029
1114,0.003337,880.15,175.05,0.1989,96.3293,96.5462,0.2169,3.6707,3.4538
1115,0.003953,781.39,193.62,0.2478,95.6513,95.9083,0.257,4.3487,4.0917
1116,0.003819,882.77,200.68,0.2273,95.7991,96.0474,0.2482,4.2009,3.9526
1117,0.004043,1018.46,201.41,0.1978,95.5525,95.8153,0.2628,4.4475,4.1847
1118,0.004062,802.15,178.26,0.2222,95.5319,95.7959,0.264,4.4681,4.2041
1119,0.004127,992.19,210.51,0.2122,95.46,95.7282,0.2683,4.54,4.2718
1120,0.00312,927.24,169.68,0.183,96.5682,96.771,0.2028,3.4318,3.229
1121,0.003828,880.5,175.35,0.1991,95.7895,96.0383,0.2488,4.2105,3.9617
1122,0.003313,901.18,155.6,0.1727,96.3554,96.5708,0.2154,3.6446,3.4292
1123,0.004027,766.97,230.21,0.3002,95.5701,95.8319,0.2618,4.4299,4.1681
1124,0.002868,1018.19,249.3,0.2448,96.8452,97.0316,0.1864,3.1548,2.9684
1125,0.003715,686.71,253.46,0.3691,95.9135,96.155,0.2415,4.0865,3.845
1126,0.003383,809.29,232.09,0.2868,96.2782,96.4981,0.2199,3.7218,3.5019
1127,0.003464,732.06,254.28,0.3473,96.1894,96.4146,0.2252,3.8106,3.5854
1128,0.003682,782.38,249.25,0.3186,95.9493,96.1887,0.2394,4.0507,3.8113
1129,0.003727,771.79,240.85,0.3121,95.8998,96.1421,0.2423,4.1002,3.8579
1130,0.002992,962.42,165.74,0.1722,96.7088,96.9033,0.1945,3.2912,3.0967
1131,0.003806,720.03,167.1,0.2321,95.8131,96.0605,0.2474,4.1869,3.9395
1132,0.002949,747.54,179.96,0.2407,96.7564,96.948,0.1917,3.2436,3.052
1133,0.003168,857.87,180.25,0.2101,96.515,96.7209,0.2059,3.485,3.2791
1134,0.003785,780.42,155.91,0.1998,95.8367,96.0827,0.246,4.1633,3.9173
1135,0.003495,750.62,289.97,0.3863,96.1556,96.3828,0.2272,3.8444,3.6172
1136,0.003263,680.93,250.74,0.3682,96.4109,96.623,0.2121,3.5891,3.377
1137,0.00407,963.98,250.35,0.2597,95.5234,95.7879,0.2645,4.4766,4.2121
1138,0.003009,710.63,226.76,0.3191,96.6903,96.8859,0.1956,3.3097,3.1141
1139,0.003813,714.44,188.38,0.2637,95.8057,96.0536,0.2478,4.1943,3.9464
1140,0.003124,1016.15,194.4,0.1913,96.564,96.767,0.203,3.436,3.233
1141,0.00345,713.94,176.21,0.2468,96.205,96.4293,0.2242,3.795,3.5707
1142,0.002855,778.79,270.24,0.347,96.8593,97.0448,0.1856,3.1407,2.9552
1143,0.003238,931.1,164.25,0.1764,96.4384,96.6489,0.2105,3.5616,3.3511
1144,0.003861,695.6,277.8,0.3994,95.7524,96.0034,0.251,4.2476,3.9966
1145,0.003729,737.97,203.63,0.2759,95.8984,96.1408,0.2424,4.1016,3.8592
1146,0.003413,891.41,281.77,0.3161,96.2459,96.4678,0.2218,3.7541,3.5322
1147,0.00293,957.09,177.43,0.1854,96.7769,96.9673,0.1905,3.2231,3.0327
1148,0.003361,1007.19,190.77,0.1894,96.3028,96.5213,0.2185,3.6972,3.4787
1149,0.00334,969.23,269.98,0.2786,96.326,96.5431,0.2171,3.674,3.4569
1150,0.003708,950.95,166.96,0.1756,95.9208,96.1618,0.241,4.0792,3.8382
1151,0.003775,699.94,291.37,0.4163,95.8479,96.0932,0.2454,4.1521,3.9068
1152,0.003023,821.45,238.61,0.2905,96.6745,96.871,0.1965,3.3255,3.129
1153,0.003923,910.65,177.19,0.1946,95.6845,95.9395,0.255,4.3155,4.0605
1154,0.003332,801.92,154.32,0.1924,96.3352,96.5517,0.2166,3.6648,3.4483
1155,0.003758,965.1,296.02,0.3067,95.8659,96.1102,0.2443,4.1341,3.8898
1156,0.002983,992.94,166.94,0.1681,96.7188,96.9127,0.1939,3.2812,3.0873
1157,0.003376,695.63,189.24,0.272,96.2866,96.506,0.2194,3.7134,3.494
1158,0.00324,919.55,251.69,0.2737,96.4361,96.6467,0.2106,3.5639,3.3533
1159,0.003875,876.06,234.75,0.268,95.738,95.9899,0.2518,4.262,4.0101
1160,0.004169,907.75,200.75,0.2211,95.414,95.685,0.271,4.586,4.315
1161,0.003532,918.2,164.29,0.1789,96.1144,96.344,0.2296,3.8856,3.656
1162,0.003726,764.52,201.86,0.264,95.901,96.1432,0.2422,4.099,3.8568
1163,0.003747,810.86,275.85,0.3402,95.8785,96.122,0.2435,4.1215,3.878
1164,0.003582,1015.85,158.18,0.1557,96.0601,96.293,0.2328,3.9399,3.707
1165,0.003701,733.36,277.33,0.3782,95.9292,96.1697,0.2405,4.0708,3.8303
1166,0.003993,975.6,161.23,0.1653,95.6081,95.8676,0.2595,4.3919,4.1324
1167,0.003488,761.9,295.52,0.3879,96.1629,96.3896,0.2267,3.8371,3.6104
1168,0.00287,755.72,246.5,0.3262,96.8425,97.029,0.1866,3.1575,2.971
1169,0.003365,759.9,218.86,0.288,96.299,96.5177,0.2187,3.701,3.4823
1170,0.003922,832.35,278.49,0.3346,95.6861,95.941,0.2549,4.3139,4.059
1171,0.003426,720.36,224.61,0.3118,96.2315,96.4542,0.2227,3.7685,3.5458
1172,0.003715,714.9,211.85,0.2963,95.9138,96.1553,0.2415,4.0862,3.8447
1173,0.00358,680.06,163.63,0.2406,96.062,96.2947,0.2327,3.938,3.7053
1174,0.003646,890.48,195.69,0.2198,95.9895,96.2265,0.237,4.0105,3.7735
1175,0.003512,750.33,250.72,0.3341,96.1372,96.3654,0.2283,3.8628,3.6346
1176,0.00413,803.54,158.14,0.1968,95.4565,95.7249,0.2685,4.5435,4.2751
1177,0.003112,834.52,234.02,0.2804,96.5767,96.779,0.2023,3.4233,3.221
1178,0.003668,840.87,248.58,0.2956,95.9656,96.204,0.2384,4.0344,3.796
1179,0.003802,718.77,263.9,0.3672,95.8175,96.0646,0.2471,4.1825,3.9354
1180,0.00311,796.06,274.48,0.3448,96.5785,96.7807,0.2022,3.4215,3.2193
1181,0.00415,779.27,228.3,0.293,95.4348,95.7045,0.2698,4.5652,4.2955
1182,0.003783,695.56,174.62,0.2511,95.8388,96.0847,0.2459,4.1612,3.9153
1183,0.002997,923.73,258.23,0.2796,96.7037,96.8985,0.1948,3.2963,3.1015
1184,0.00295,887.69,178.13,0.2007,96.7553,96.947,0.1917,3.2447,3.053
1185,0.004102,813.58,218.56,0.2686,95.4875,95.7541,0.2666,4.5125,4.2459
1186,0.003894,923.71,166.16,0.1799,95.7166,95.9697,0.2531,4.2834,4.0303
1187,0.00338,995.05,275.62,0.277,96.2817,96.5014,0.2197,3.7183,3.4986
1188,0.003624,942.53,217.58,0.2308,96.0132,96.2488,0.2356,3.9868,3.7512
1189,0.003722,1005.1,170.2,0.1693,95.906,96.1479,0.2419,4.094,3.8521
1190,0.003498,860.32,157.29,0.1828,96.1518,96.3792,0.2274,3.8482,3.6208
1191,0.004109,965.2,222.44,0.2305,95.4796,95.7467,0.2671,4.5204,4.2533
1192,0.003512,993.2,176.58,0.1778,96.1372,96.3654,0.2283,3.8628,3.6346
1193,0.00361,928.37,169.26,0.1823,96.029,96.2637,0.2346,3.971,3.7363
1194,0.003342,884.19,282.4,0.3194,96.3234,96.5406,0.2173,3.6766,3.4594
1195,0.003506,810.79,296.93,0.3662,96.1437,96.3715,0.2279,3.8563,3.6285
1196,0.004082,939.21,191.04,0.2034,95.5095,95.7748,0.2653,4.4905,4.2252
1197,0.004149,1009.97,217.93,0.2158,95.4361,95.7058,0.2697,4.5639,4.2942
1198,0.002987,820.33,255.0,0.3109,96.7146,96.9087,0.1941,3.2854,3.0913
1199,0.003848,781.63,255.22,0.3265,95.7674,96.0175,0.2501,4.2326,3.9825
1200,0.004005,922.04,290.33,0.3149,95.5945,95.8548,0.2603,4.4055,4.1452
1201,0.003686,748.3,243.63,0.3256,95.9458,96.1854,0.2396,4.0542,3.8146
1202,0.003207,797.4,250.86,0.3146,96.4725,96.681,0.2084,3.5275,3.319
1203,0.004174,901.03,293.75,0.326,95.4087,95.68,0.2713,4.5913,4.32
1204,0.003505,916.07,198.36,0.2165,96.144,96.3719,0.2279,3.856,3.6281
1205,0.002962,799.76,222.06,0.2777,96.7423,96.9348,0.1925,3.2577,3.0652
1206,0.003599,906.83,212.62,0.2345,96.0412,96.2751,0.2339,3.9588,3.7249
1207,0.003847,966.07,192.89,0.1997,95.7683,96.0183,0.2501,4.2317,3.9817
1208,0.003986,954.82,228.41,0.2392,95.6152,95.8743,0.2591,4.3848,4.1257
1209,0.002835,729.41,250.54,0.3435,96.8811,97.0654,0.1843,3.1189,2.9346
1210,0.00308,935.06,174.14,0.1862,96.6122,96.8123,0.2002,3.3878,3.1877
1211,0.003201,765.19,275.91,0.3606,96.4786,96.6867,0.2081,3.5214,3.3133
1212,0.003767,780.35,263.04,0.3371,95.8565,96.1013,0.2448,4.1435,3.8987
1213,0.002845,956.77,165.37,0.1728,96.8702,97.0552,0.1849,3.1298,2.9448
1214,0.004015,931.43,279.73,0.3003,95.5832,95.8442,0.261,4.4168,4.1558
1215,0.003839,870.83,185.64,0.2132,95.7767,96.0262,0.2496,4.2233,3.9738
1216,0.003898,951.6,193.15,0.203,95.7122,95.9655,0.2534,4.2878,4.0345
1217,0.00373,995.0,208.13,0.2092,95.8967,96.1391,0.2425,4.1033,3.8609
1218,0.004139,1011.78,196.9,0.1946,95.4467,95.7157,0.2691,4.5533,4.2843
1219,0.003573,684.41,187.7,0.2743,96.0697,96.302,0.2322,3.9303,3.698
1220,0.003669,945.51,280.52,0.2967,95.9643,96.2028,0.2385,4.0357,3.7972
1221,0.003962,989.91,255.69,0.2583,95.6418,95.8994,0.2575,4.3582,4.1006
1222,0.003707,936.74,231.99,0.2477,95.9226,96.1636,0.2409,4.0774,3.8364
1223,0.003645,943.89,294.64,0.3122,95.9908,96.2277,0.2369,4.0092,3.7723
1224,0.003212,740.32,252.4,0.3409,96.467,96.6757,0.2088,3.533,3.3243
1225,0.003062,739.09,227.08,0.3072,96.6321,96.8311,0.199,3.3679,3.1689
1226,0.003328,825.69,233.49,0.2828,96.3391,96.5554,0.2163,3.6609,3.4446
1227,0.002982,878.56,188.25,0.2143,96.7197,96.9135,0.1938,3.2803,3.0865
1228,0.003263,921.29,173.22,0.188,96.4109,96.623,0.2121,3.5891,3.377
1229,0.003015,789.69,157.63,0.1996,96.6833,96.8793,0.196,3.3167,3.1207
1230,0.004105,889.31,249.28,0.2803,95.4841,95.751,0.2668,4.5159,4.249
1231,0.003487,874.71,203.71,0.2329,96.1646,96.3912,0.2266,3.8354,3.6088
1232,0.003898,788.07,182.99,0.2322,95.7126,95.9659,0.2533,4.2874,4.0341
1233,0.003057,703.18,225.77,0.3211,96.6368,96.8356,0.1987,3.3632,3.1644
1234,0.003382,862.59,163.79,0.1899,96.2795,96.4993,0.2198,3.7205,3.5007
1235,0.00311,752.54,199.78,0.2655,96.5794,96.7815,0.2021,3.4206,3.2185
1236,0.003305,754.27,262.9,0.3485,96.3644,96.5792,0.2148,3.6356,3.4208
1237,0.003543,1018.85,273.55,0.2685,96.103,96.3333,0.2303,3.897,3.6667
1238,0.004174,682.99,250.34,0.3665,95.4091,95.6803,0.2713,4.5909,4.3197
1239,0.003424,987.53,242.06,0.2451,96.2337,96.4562,0.2226,3.7663,3.5438
1240,0.00367,1006.02,252.38,0.2509,95.9635,96.202,0.2385,4.0365,3.798
1241,0.003249,991.42,291.75,0.2943,96.4258,96.637,0.2112,3.5742,3.363
1242,0.00334,863.68,192.42,0.2228,96.3258,96.5429,0.2171,3.6742,3.4571
1243,0.004076,959.52,206.24,0.2149,95.5165,95.7815,0.2649,4.4835,4.2185
1244,0.003924,831.49,156.58,0.1883,95.6837,95.9387,0.2551,4.3163,4.0613
1245,0.004058,745.45,227.08,0.3046,95.5366,95.8004,0.2637,4.4634,4.1996
1246,0.004127,736.91,293.44,0.3982,95.4598,95.728,0.2683,4.5402,4.272
1247,0.003553,682.49,159.82,0.2342,96.0915,96.3225,0.231,3.9085,3.6775
1248,0.003738,943.02,279.74,0.2966,95.8877,96.1307,0.243,4.1123,3.8693
1249,0.003394,715.34,230.66,0.3225,96.2667,96.4873,0.2206,3.7333,3.5127
1250,0.003784,1011.92,266.28,0.2631,95.8378,96.0837,0.2459,4.1622,3.9163
1251,0.003705,999.52,262.03,0.2622,95.9243,96.1651,0.2408,4.0757,3.8349
1252,0.003015,836.14,199.76,0.2389,96.6832,96.8792,0.196,3.3168,3.1208
1253,0.002923,698.45,269.13,0.3853,96.7852,96.9752,0.19,3.2148,3.0248
1254,0.003581,875.49,184.15,0.2103,96.0606,96.2933,0.2328,3.9394,3.7067
1255,0.003162,811.93,244.53,0.3012,96.5217,96.7272,0.2055,3.4783,3.2728
1256,0.003406,685.74,250.99,0.366,96.2531,96.4745,0.2214,3.7469,3.5255
1257,0.003549,898.08,242.75,0.2703,96.0964,96.327,0.2307,3.9036,3.673
1258,0.003858,879.11,255.13,0.2902,95.7558,96.0066,0.2508,4.2442,3.9934
1259,0.002902,995.54,165.92,0.1667,96.8082,96.9968,0.1886,3.1918,3.0032
1260,0.003902,782.46,162.98,0.2083,95.7082,95.9618,0.2536,4.2918,4.0382
1261,0.003871,828.81,209.27,0.2525,95.7415,95.9931,0.2516,4.2585,4.0069
1262,0.003725,841.16,230.02,0.2735,95.9025,96.1446,0.2421,4.0975,3.8554
1263,0.002991,812.94,269.62,0.3317,96.71,96.9044,0.1944,3.29,3.0956
1264,0.003564,1006.45,171.61,0.1705,96.0796,96.3112,0.2317,3.9204,3.6888
1265,0.003748,990.82,269.25,0.2717,95.877,96.1206,0.2436,4.123,3.8794
1266,0.003821,806.86,292.42,0.3624,95.7968,96.0452,0.2484,4.2032,3.9548
1267,0.003575,868.72,168.49,0.1939,96.0676,96.2999,0.2324,3.9324,3.7001
1268,0.002807,882.86,230.57,0.2612,96.9123,97.0947,0.1825,3.0877,2.9053
1269,0.004126,783.59,262.24,0.3347,95.4617,95.7298,0.2682,4.5383,4.2702
1270,0.004065,796.91,211.9,0.2659,95.5285,95.7928,0.2642,4.4715,4.2072
1271,0.003704,854.27,174.14,0.2039,95.9253,96.166,0.2408,4.0747,3.834
1272,0.003109,963.81,179.15,0.1859,96.58,96.7821,0.2021,3.42,3.2179
1273,0.003054,951.88,277.84,0.2919,96.6407,96.8392,0.1985,3.3593,3.1608
1274,0.003992,997.01,299.15,0.3,95.6089,95.8683,0.2595,4.3911,4.1317
1275,0.003446,866.89,193.6,0.2233,96.2097,96.4336,0.224,3.7903,3.5664
1276,0.002894,713.39,258.84,0.3628,96.8163,97.0044,0.1881,3.1837,2.9956
1277,0.003482,792.49,169.23,0.2135,96.1697,96.3961,0.2263,3.8303,3.6039
1278,0.003718,714.02,242.93,0.3402,95.9106,96.1522,0.2416,4.0894,3.8478
1279,0.00406,788.05,217.6,0.2761,95.5338,95.7977,0.2639,4.4662,4.2023
1280,0.003663,783.93,237.63,0.3031,95.9708,96.2089,0.2381,4.0292,3.7911
1281,0.003592,803.93,197.45,0.2456,96.049,96.2825,0.2335,3.951,3.7175
1282,0.0034,681.64,186.93,0.2742,96.2604,96.4814,0.221,3.7396,3.5186
1283,0.00311,931.54,215.42,0.2313,96.5789,96.781,0.2022,3.4211,3.219
1284,0.003976,725.66,259.95,0.3582,95.6262,95.8847,0.2585,4.3738,4.1153
1285,0.004029,837.37,203.81,0.2434,95.5681,95.8299,0.2619,4.4319,4.1701
1286,0.003228,867.57,176.37,0.2033,96.4496,96.6594,0.2098,3.5504,3.3406
1287,0.003649,966.21,278.81,0.2886,95.9858,96.223,0.2372,4.0142,3.777
1288,0.002996,863.13,189.49,0.2195,96.7044,96.8991,0.1947,3.2956,3.1009
1289,0.004041,706.0,161.31,0.2285,95.555,95.8177,0.2627,4.445,4.1823
1290,0.002826,852.44,154.68,0.1815,96.8913,97.075,0.1837,3.1087,2.925
1291,0.003615,817.75,238.51,0.2917,96.0239,96.2588,0.235,3.9761,3.7412
1292,0.004069,867.54,231.52,0.2669,95.5243,95.7888,0.2645,4.4757,4.2112
1293,0.004198,840.52,266.28,0.3168,95.382,95.6548,0.2729,4.618,4.3452
1294,0.003312,755.92,265.82,0.3517,96.3566,96.5719,0.2153,3.6434,3.4281
1295,0.003827,778.94,219.71,0.2821,95.7908,96.0396,0.2487,4.2092,3.9604
1296,0.003515,814.91,225.33,0.2765,96.134,96.3624,0.2284,3.866,3.6376
1297,0.003728,968.31,270.98,0.2798,95.8995,96.1418,0.2423,4.1005,3.8582
1298,0.00366,736.39,227.12,0.3084,95.9744,96.2123,0.2379,4.0256,3.7877
1299,0.003425,740.91,292.31,0.3945,96.2328,96.4554,0.2226,3.7672,3.5446
1300,0.003723,1009.03,260.39,0.2581,95.9045,96.1465,0.242,4.0955,3.8535
1301,0.003477,801.99,182.82,0.228,96.1754,96.4014,0.226,3.8246,3.5986
1302,0.003483,701.37,205.42,0.2929,96.169,96.3954,0.2264,3.831,3.6046
1303,0.00286,750.3,286.16,0.3814,96.8541,97.04,0.1859,3.1459,2.96
1304,0.003306,839.69,218.2,0.2599,96.3637,96.5785,0.2149,3.6363,3.4215
1305,0.002865,1013.4,198.61,0.196,96.8485,97.0347,0.1862,3.1515,2.9653
1306,0.003785,857.27,274.45,0.3201,95.8362,96.0823,0.246,4.1638,3.9177
1307,0.003969,769.53,231.65,0.301,95.6343,95.8923,0.258,4.3657,4.1077
1308,0.003043,902.25,204.79,0.227,96.6523,96.8501,0.1978,3.3477,3.1499
1309,0.003715,964.06,227.5,0.236,95.9139,96.1553,0.2415,4.0861,3.8447
1310,0.003327,988.46,227.46,0.2301,96.3405,96.5567,0.2162,3.6595,3.4433
1311,0.003294,975.02,223.03,0.2287,96.3765,96.5907,0.2141,3.6235,3.4093
1312,0.003475,885.43,225.28,0.2544,96.1776,96.4034,0.2259,3.8224,3.5966
1313,0.002995,736.31,161.56,0.2194,96.706,96.9006,0.1946,3.294,3.0994
1314,0.003701,751.92,178.04,0.2368,95.929,96.1696,0.2406,4.071,3.8304
1315,0.003307,923.88,167.75,0.1816,96.3622,96.5771,0.215,3.6378,3.4229
1316,0.003122,955.8,258.04,0.27,96.5653,96.7682,0.203,3.4347,3.2318
1317,0.003474,842.8,181.61,0.2155,96.1785,96.4043,0.2258,3.8215,3.5957
1318,0.003026,963.34,153.37,0.1592,96.6717,96.8684,0.1967,3.3283,3.1316
1319,0.00286,874.99,174.17,0.1991,96.8536,97.0395,0.1859,3.1464,2.9605
1320,0.003681,693.32,235.84,0.3402,95.9505,96.1898,0.2393,4.0495,3.8102
1321,0.002878,767.81,177.01,0.2305,96.8339,97.021,0.1871,3.1661,2.979
1322,0.004142,883.78,234.54,0.2654,95.4443,95.7135,0.2692,4.5557,4.2865
1323,0.002826,924.65,249.26,0.2696,96.8913,97.075,0.1837,3.1087,2.925
1324,0.003197,709.15,217.38,0.3065,96.4835,96.6913,0.2078,3.5165,3.3087
1325,0.00419,974.88,175.59,0.1801,95.3911,95.6635,0.2723,4.6089,4.3365
1326,0.003963,884.29,269.19,0.3044,95.6412,95.8988,0.2576,4.3588,4.1012
1327,0.003949,741.84,248.95,0.3356,95.6565,95.9132,0.2567,4.3435,4.0868
1328,0.00317,926.22,201.4,0.2174,96.5126,96.7187,0.2061,3.4874,3.2813
1329,0.003435,880.8,184.47,0.2094,96.2217,96.4449,0.2233,3.7783,3.5551
1330,0.00334,716.91,180.35,0.2516,96.3264,96.5435,0.2171,3.6736,3.4565
1331,0.004003,851.48,212.97,0.2501,95.5962,95.8565,0.2602,4.4038,4.1435
